SPREADSHEET									
									
FileID	FolioPage	SequentialPage	Author	CommentaryDate	CommentaryContent	Heading	HeadingTranslation	Transcription	TranscriptionTranslation
add_6782_f039	39	77	JS	28-Mar-12	"By 'transpositions' Harriot means what we would now call permutations. His 'single variations' are what we would now call cyclic permutations. For simple diagrams illustrating cyclic permutations see Add MS 6782 f. 43v and f. 225v . On this folio he lists all possible permutations of $ a $, $ ab $, $ abc $, and $ abcd $, and begins a list for $ abcde $. "	Of Transpositions 			
add_6782_f039	39	77				Of Transpositions 		Single variations. 	
add_6782_f039	39	77				Of Transpositions 		They are so many as there are species. 	
add_6782_f039	39	77				Of Transpositions 		"The nomber of transpositions of any nomber of species being given: The nomber of transpositions of the next nomber of species, is a nomber that riseth of there multiplication. "	
add_6782_f039	39	77				Of Transpositions 		"For: suppose the nomber of transpositions of 3 species, that is $ abc $, to be 6. The next nomber to be transposed is 4. which let be $ abcd $. "	
add_6782_f039	39	77				Of Transpositions 		"Now $ d $, in respect of $ abc $ hath foure places. that is he may be next after $ c $: after $ b $: after $ a $: or before $ a $. "	
add_6782_f039	39	77				Of Transpositions 		"So many places it hath with $ acb $, & the rest of the 6. "	
add_6782_f039	39	77				Of Transpositions 		"Therefore 4 times 6, which is 24. is the nomber of transpositions of 4 species. "	
add_6782_f039	39	77				Of Transpositions 		The like reason is of all others that follow . 	
add_6782_f039	39	77				Of Transpositions 		Transpositions of: 	
add_6782_f039	39	77				Of Transpositions 		Number of Termes of variations 	
add_6782_f039	39	77				Of Transpositions 		Sume of the species totall 	
add_6782_f039v	39v	78	JS	9-Nov-12	Blank page 				
add_6782_f040	40	79	JS	28-Mar-12	"This small table shows all the combinations and permutations of up to 7 letters. The figures in the column under 7, for example, show all the combinations of 7 single letters (7), all the combinations of 2 letters ($ 7 \times 6 = 42 $), of 3 letters ($ 7 \times 6 \times 5 = 210 $), and so on. Lines drawn between columns show how figures in a given column are obtained from those in the preceding column. The figures in column 7, for example, are obtained from those in column 6 by multiplying by 7. "	combinations & transpositions together. 			
add_6782_f040v	40v	80	JS	28-Mar-12	"Tables showing the most likely sums on 5 dice, or on 6 dice (totals only). The left hand table is a frequency table for the sums on five dice, constructed by adding copies of the columns of table (v) from Add MS 6782 f. 40 (just as table (v) there was constructed from table (iv). The two right hand columns are a frequency table for the sums on six dice. Here the individual columns that make up the sum have not been written down but the additions have been carried out in the working at the bottom of the page. In the table itself Harriot has written only the totals. As on Add MS 6782 f. 40 , the most likely sums are marked with crosses. "				
add_6782_f041	41	81	JS	28-Mar-12	"The two words 'on dice' in the title are written in Harriot's Algonquin alphabet (see Add MS 6782 f. 337 ). The two tables at the top of the page show the sums that can be obtained on (i) two dice (sums ranging from 2 to 12) or (ii) three dice (sums ranging from 3 to 18). The three tables in the lower part of the page are frequency tables for the sums on (iii) two dice; (iv) three dice ; (v) four dice. Tables (iii) and (iv) can be calculated directly from (i) and (ii). However, the layout shows that (iv) can also be calculated by taking copies of the totals from (iii), staggering their starting position, and then adding; this is equivalent to taking the totals from (iii) and then adding 1, 2, 3, 4, 5, 6, in turn to represent the throw of the third dice. For each of (iii), (iv), and (v) the most likely sums are marked with a small cross. "	Of combinations & transpositions of the numbers 			
add_6782_f041v	41v	82	JS	14-Nov-12	Rough work 				
add_6782_f042	42	83	JS	28-Mar-12	Another version of the tables from the lower half of Add MS 6782 f. 81 . 				
add_6782_f042v	42v	84	JS	2-Aug-12	The word 'diz' (dice) is written at the top of the page in Harriot's Algonquin alphabet (see Add MS 6782 f. 337 .) 				
add_6782_f042v	42v	84							
add_6782_f043	43	85	JS	14-Jan-13	Rough work relating to sums on dice 				
add_6782_f043	43	85						"In two, 6 double. In three, 6 treble. In 4, 6 quadruple. Only. "	
add_6782_f043	43	85						"By the rules of transposition 111 is but one, but 11 with 2, 3, 4, 5, 6, is 15 times. Therefore doubles only with these, are 90. besides the six trebles. which in all 96. "	
add_6782_f043v	43v	86	JS	14-Jan-13	Rough work relating to sums on dice 				
add_6782_f044	44	87	JS	28-Mar-12	"This folio quotes some text from Girolamo Cardano, Opus novum de proportionibus (Cardano 1570, 187) , Proposition 170. The copy is in an unknown hand. The table below the text is exactly as given by Cardano. "	Cardanus de proportionibus. prop. 170. 			
add_6782_f044v	44v	88	JS	14-Jan-13	"Rough work on permutations, including diagrams for cyclic permutations "				
add_6782_f045	45	89	JS	28-Mar-12	"This folio appears to deal with 6 dice numbered as follows: first die: 0 0 0 0 0 1 second die: 0 0 0 0 0 2 third die: 0 0 0 0 0 3 fourth die: 0 0 0 0 0 4 fifth die: 0 0 0 0 0 5 sixth die: 0 0 0 0 0 6 The tables show the possible outcomes of throwing the first, then the first and the second, then the first and the second and the third, and so on. In the table for six dice, for example, we see that combinations with one 0 and five other numbers can appear in $ 5 \times 6 = 30 $ ways (since any of the five zeros can appear in any of the six positions). Squeezed below and between the main tables are frequency tables showing how many times each sum can appear. For six dice, for example, we see that the total 3 can arise in two ways (as 1 + 2 or as 0 + 3) giving 3,750 possibilities in total. In each of these tables the number of possibilities is summed, giving the appropriate power of 6 in each case. "				
add_6782_f045v	45v	90	JS	9-Nov-12	Blank page 				
add_6782_f046	46	91	JS	14-Jan-13	"Rough work on combinations, and also dot patterns, showing combinations of singletons and pairs "				
add_6782_f046v	46v	92	JS	14-Jan-13	"Rough work on combinations, and also dot patterns, showing combinations of singletons and pairs. "				
add_6782_f047	47	93	JS	14-Jan-13	"Rough work on dot patterns, showing combinations of singletons and pairs "				
add_6782_f047v	47v	94	JS	14-Jan-13	"Rough work on dot patterns, in faint pencil or charcoal "				
add_6782_f048	48	95	JS	14-Nov-12	Rough work 				
add_6782_f048v	48v	96	JS	28-Mar-12	"Combinations of quantities generated by multiplication. The letters $ p $, $ m $, $ f $, $ s $, $ a $ stand for pondus (weight), magnitudo (magnitude), figura (area), situs (place), altitudo (altitude) (see Add MS 6786 f. 291 ). "				
add_6782_f049	49	97	JS	28-Mar-12	"The tables on this folio appear to have been begun at the top left but then re-started and continued along the right-hand edge. The tables are calculated in turn for 1, 2, 3, 4, 5, 6 throws of a die. Take, for example, the fourth table, for four throws of a die. The first row indicates that the combination 1111 can occur in only one way. The next two rows indicate how many ways only 1 and 2 can occur, distributed as either 3 + 1 (thus, 1112, 1121, 1211, 2111, 2221, 2212, 2122, 1222), that is, $ 2 \times 4 = 8 $ ways in total, or as 2 + 2 (thus, 1122, 1212, 1221, 2112, 2121, 2211), that is, 3 + 3 = 6 ways in total. These two calculations are shown in full on Add MS 6782 f. 50v . The fourth row indicates how many ways only 1, 2, and 3 can occur, with any one of them appearing twice (thus 1123, 1132, 1212, 3112, ...), that is, $ 4 \times 3 \times 3 = 36 $ ways in total. Further details of the calculation are shown on Add MS 6782 f. 50v . The fifth and final row indicates how many ways 1, 2, 3, 4 can appear, that is, $ 1 \times 2 \times 3 \times 4 = 24 $ ways in total. All the other tables are calculated in a similar way. Several of the calculations can be seen on Add MS 6782 f. 50v . Below the line (still reading the page sideways) are two further tables; for the continuation of these, see Add MS 6782 f. 50 . Harriot also includes some brief notes to explain how the tables have been derived. "				
add_6782_f049	49	97	JS	28-Mar-12				11112 variatur per: 	11112 may be varied by: 
add_6782_f049	49	97	JS	28-Mar-12				"conversionem, ut 22221. "	"conversion, as 22221. "
add_6782_f049	49	97	JS	28-Mar-12				"transpositionem, 11112, 11121, 11211, 12111, 21111 "	"transposition, 11112, 11121, 11211, 12111, 21111 "
add_6782_f049	49	97	JS	28-Mar-12				coniugationum ut sunt 2 ex 6; sunt 15 	"conjugation, as there are 2 out of 6, there are 15 ways "
add_6782_f049v	49v	98	JS	9-Nov-12	Blank page 				
add_6782_f050	50	99	JS	28-Mar-12	"On this folio Harriot uses the totals he has arrived at on Add MS 6782 f. 49 , but now extends the calculations to all six numbers on the die. As for Add MS 6783, f. 49, we will once again examine the fourth table. The first row indicates that a given number can be appear four times in just one way; but the given number can be chosen in six ways, so there are $ 1 \times 6 = 6 $ such combinations in total. The second row indicates that any two numbers can occur together, with 3 of one and 1 of the other, in 8 ways (as calculated on Add MS 6783 f. 49 ,); but two numbers can be chosen from six in 15 ways ($ \frac{6 \times 5}{2 \times 1} $), so there are $ 8 \times 5 = 120 $ such combinations in total. The third row indicates that any two numbers can occur together, with 2 of one and 2 of the other, in 6 ways (as calculated on Add MS 6783 f. 49 ,); but two numbers can be chosen from six in 15 ways ($ \frac{6 \times 5}{2 \times 1} $), so there are $ 6 \times 15 = 90 $ such combinations in total. The fourth row indicates that any three numbers can occur together in 36 ways (as calculated on Add MS 6783 f. 49 ,); but three numbers can be chosen from six in 20 ways ($ \frac{6 \times 5 \times 4}{3 \times 2 \times 1} $), so there are $ 36 \times 20 = 720 $ such combinations in total. The fifth row indicates that any four numbers can occur together in 24 ways (as calculated on Add MS 6783 f. 49 ,); but four numbers can be chosen from six in 15 ways ($ \frac{6 \times 5 \times 4 \times 3}{4 \times 3 \times 2 \times 1} $), so there are $ 24 \times 15 = 360 $ such combinations in total. As a check on the calculations, Harriot has calculated powers of 6 on the same page. It is easily seen from this that each table includes all the possibilities for that number of throws. "				
add_6782_f050v	50v	100	JS	28-Mar-12	Calculations for Add MS 6782 f. 49 . 				
add_6782_f051	51	101	JS	14-Jan-13	Rough work on sums on dice 				
add_6782_f051v	51v	102	JS	14-Jan-13	Rough work on sums on dice 				
add_6782_f052	52	103	JS	9-Nov-12	Blank page 				
add_6782_f052v	52v	104	JS	14-Jan-13	Rough work on sums on dice 				
add_6782_f053	53	105	JS	14-Jan-13	Rough work on combinations 				
add_6782_f053v	53v	106	JS	14-Jan-13	Rough work on combinations 				
add_6782_f054	54	107	JS	14-Jan-13	Rough work on sums on dice 				
add_6782_f054v	54v	108	JS	14-Jan-13	Rough work on sums on dice 				
add_6782_f055	55	109	JS	28-Mar-12	"For the definition of binomes of the third kind, see Add MS 6782 f. 267 . On this page, Harriot shows that the cube of a binome of the third kind is again a binome of the third kind. "	De cubo binomij 3 	On the cube of a third binome 		
add_6782_f055	55	109	JS	28-Mar-12		De cubo binomij 3 	On the cube of a third binome 	. 3. 	a binome of the third kind. 
add_6782_f055	55	109	JS	28-Mar-12		De cubo binomij 3 	On the cube of a third binome 	. 1. 	a binome of the first kind. 
add_6782_f055	55	109	JS	28-Mar-12		De cubo binomij 3 	On the cube of a third binome 	Ergo cubus: $ \sqrt{5408} + \sqrt{5400} $. . 3. . : 8. cubus. 	"Therefore the cube $ \sqrt{5408} + \sqrt{5400} $ is a binome of the third kind; the difference of the squares is 8, a cube."
add_6782_f055v	55v	110	JS	14-Jan-13	Rough work 				
add_6782_f056	56	111	JS	28-Mar-12	"For the definition of binomes of the fourth kind, see Add MS 6782 f. 267 . On this page, Harriot shows that the cube of a binome of the fourth kind is again a binome of the fourth kind. "	De cubo binomij 4 	On the cube of a fourth binome 		
add_6782_f056	56	111	JS	28-Mar-12		De cubo binomij 4 	On the cube of a fourth binome 	. 4. 	a binome of the fourth kind. 
add_6782_f056	56	111	JS	28-Mar-12		De cubo binomij 4 	On the cube of a fourth binome 	. 1. 	a binome of the first kind. 
add_6782_f056	56	111	JS	28-Mar-12		De cubo binomij 4 	On the cube of a fourth binome 	Ergo cubus . 4. 	Therefore the cube is a binome of the fourth kind; 
add_6782_f056	56	111	JS	28-Mar-12		De cubo binomij 4 	On the cube of a fourth binome 	512. : cub 	"512. the difference of the squares, is a cube."
add_6782_f056	56	111	JS	28-Mar-12		De cubo binomij 4 	On the cube of a fourth binome 	Aliter 	Another way 
add_6782_f056	56	111	JS	28-Mar-12		De cubo binomij 4 	On the cube of a fourth binome 	"Ergo cubus $ 720 + \sqrt{517,888} $ Ut supra. "	"Therefore the cube is $ 720 + \sqrt{517,888} $. As above. "
add_6782_f056v	56v	112							
add_6782_f056v	56v	112	JS	14-Jan-13				De cubo binomij 4. 	On the cube of a fourth binome. 
add_6782_f057	57	113	JS	28-Mar-12	"The table at the top left shows the number of pathways from centre to corner for squares of size $ 1 \times 1 $ to $ 21 \times 21 $. For a $ 5 \times 5 $ square, for instance, there are 20 pathways to each corner, and so 80 in all. (There is an error in the calculation for $ 9 \times 9 $ squares, where there are 70 pathways to each corner, making a total of 280 in all, not 240.) Below the table are the numbers of pathways for the squares on Add MS 6782 f. 28 and f. 27 , SILO PRINCEPS FECIT (17 letters, 51,480 pathways) and HENRICUS PRINCEPS FECIT (21 letters, 739,024 pathways). The calculations down the right hand side of the page show the multiplication $ 11 \times 12 \times 13 \times ... \times 21 $. "				
